"week","description","title","number","detail","date","session","year","duration"
"42","Reden zu Protokoll","Änderung des Batteriegesetzes","20 *","<div class=""bt-top-collapse collapse"">\r\n                Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Ersten Gesetzes zur Änderung des Batteriegesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/057/1805759.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/5759 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/5759</a><br>Beschlussempfehlung und Bericht des Ausschusses für Umwelt, Naturschutz, Bau und Reaktorsicherheit (16. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/062/1806233.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6233 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6233</a> \r\n                              </div>","15. Oktober 2015","130","2015",0
"42","Reden zu Protokoll","Änderung des Bundeszentralregistergesetzes","21 *","<div class=""bt-top-collapse collapse"">\r\n                Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines ... Gesetzes zur Änderung des Bundeszentralregistergesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806186.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6186 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6186</a><br>Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806390.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6390 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6390</a> \r\n                              </div>","15. Oktober 2015","130","2015",0
"42","Reden zu Protokoll","Änderung des Steuerabkommens mit Irland","22 *","<div class=""bt-top-collapse collapse"">\r\n                Zweite Beratung und Schlussabstimmung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Protokoll vom 3. Dezember 2014 zur Änderung des Abkommens vom 30. März 2011 zwischen der Bundesrepublik Deutschland und Irland zur Vermeidung der Doppelbesteuerung und zur Verhinderung der Steuerverkürzung auf dem Gebiet der Steuern vom Einkommen und vom Vermögen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/055/1805579.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/5579 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/5579</a><br>Beschlussempfehlung und Bericht des Finanzausschusses (7. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806369.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6369 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6369</a> a \r\n                              </div>","15. Oktober 2015","130","2015",5
"42","Reden zu Protokoll","Änderung des Lebensmittelspezialitätengesetzes","23 *","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Ersten Gesetzes zur Änderung des Lebensmittelspezialitätengesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806164.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6164 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6164</a> \r\n                              </div>","15. Oktober 2015","130","2015",0
"42","Reden zu Protokoll","Abschlussprüferaufsichtsreformgesetz","24 *","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Umsetzung der aufsichts- und berufsrechtlichen Regelung der Richtlinie 2014/56/EU sowie zur Ausführung der entsprechenden Vorgaben der Verordnung (EU) Nr. 537/2014 im Hinblick auf die Abschlussprüfung bei Unternehmen von öffentlichem Interesse (Abschlussprüferaufsichtsreformgesetz - APAReG)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/062/1806282.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6282 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6282</a><br> \r\n                              </div>","15. Oktober 2015","130","2015",0
"42","Namentliche Abstimmung über Gesetzentwurf","Einführung einer Speicherfrist und Höchstspeicherfrist für Verkehrsdaten","ZP  5","<div class=""bt-top-collapse collapse"">\r\n                a) - Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD <br>eingebrachten Entwurfs eines Gesetzes zur Einführung einer Speicherpflicht und Höchstspeicherfrist für Verkehrsdaten <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/050/1805088.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/5088 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/5088</a> <br>- Zweite und dritte Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zur Einführung einer Speicherpflicht und Höchstspeicherfrist für Verkehrsdaten<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/051/1805171.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/5171 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/5171</a> <br>Beschlussempfehlung und Bericht des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806391.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6391 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6391</a><br>b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss) <br>zu dem Antrag der Fraktion DIE LINKE. <br>Auf Vorratsdatenspeicherung verzichten<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/049/1804971.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/4971 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/4971</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806391.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6391 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6391</a><br><br> \r\n                              </div>","16. Oktober 2015","131","2015",95
"42","Überweisung","Krankenhausfinanzierung","26","<div class=""bt-top-collapse collapse"">\r\n                Beratung des Antrags der Fraktion DIE LINKE.<br>Krankenhäuser gemeinwohlorientiert und bedarfsgerecht finanzieren<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806326.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6326 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6326</a> \r\n                              </div>","16. Oktober 2015","131","2015",90
"42","Überweisung","Kinder in Entwicklungs- und Schwellenländern","27","<div class=""bt-top-collapse collapse"">\r\n                Beratung des Antrags der Fraktionen der CDU/CSU und SPD<br>Den Lebensstart von Kindern in Entwicklungs- und Schwellenländern verbessern <br>-Grundlagen für stabile Gesellschaften schaffen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806329.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6329 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6329</a> \r\n                              </div>","16. Oktober 2015","131","2015",45
"42","Überweisung","Gesetz zur Modernisierung des Vergaberechts","28","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Modernisierung des Vergaberechts (Vergaberechtsmodernisierungsgesetz - VergRModG)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/062/1806281.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6281 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6281</a> \r\n                              </div>","16. Oktober 2015","131","2015",40
"42","Beschlussempfehlung","Rückstellungen der Atomkraftwerksbetreiber","29","<div class=""bt-top-collapse collapse"">\r\n                Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Wirtschaft und Energie (9. Ausschuss) <br>- zu dem Antrag der Fraktion DIE LINKE. <br>Bad Bank-Pläne der Atomkonzerne zurückweisen - Rückstellungen der AKW-Betreiber in einen öffentlich-rechtlichen Fonds überführen<br>- zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN <br>Keine Bad Bank für Atom-Rückstellungen der Atomwirtschaft in öffentlich-rechtlichem Fonds sicherstellen<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801959.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1959 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1959</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/014/1801465.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1465 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1465</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/063/1806382.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6382 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6382</a> \r\n                              </div>","16. Oktober 2015","131","2015",45
"40","beendet","Befragung der Bundesregierung","1","<div class=""bt-top-collapse collapse"">\r\n                Befragung der Bundesregierung<br>zum Thema: Entwurf eines Asylverfahrensbeschleunigungsgesetzes und Verordnung zum Asylverfahrensbeschleunigungsgesetz \r\n                              </div>","30. September 2015","126","2015",50
"40","15:17:07: Beginn Sitzungsunterbrechung","Fragestunde","2","<div class=""bt-top-collapse collapse"">\r\n                Fragestunde<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806136.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6136 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6136</a> \r\n                              </div>","30. September 2015","126","2015",90
"40","Sitzungsunterbrechung","Sitzungsunterbrechung","-","<div class=""bt-top-collapse collapse"">\r\n                 \r\n                              </div>","30. September 2015","126","2015",15
"40","beendet","Aktuelle Stunde zu Atombomben in Rheinland-Pfalz","ZP 1","<div class=""bt-top-collapse collapse"">\r\n                Aktuelle Stunde<br>auf Verlangen der Fraktion DIE LINKE.<br>Haltung der Bundesregierung zur Stationierung von 20 modernisierten Atombomben in Rheinland-Pfalz \r\n                              </div>","30. September 2015","126","2015",55
"40","Überweisungen","Maßnahmen zur Bewältigung der Flüchtlingskrise","3 + ZP 2","<div class=""bt-top-collapse collapse"">\r\n                a) Erste Beratung des von den Fraktionen der CDU/CSU und SPD <br>eingebrachten Entwurf eines Asylverfahrensbeschleunigungsgesetzes<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806185.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6185 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6185</a><br><br>b) Erste Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zur schnelleren Entlastung der Länder und Kommunen bei der Aufnahme und Unterbringung von Asylbewerbern (Entlastungsbeschleunigungsgesetz)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806172.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6172 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6172</a><br><br>c) Beratung des Antrags der Fraktion DIE LINKE.<br>Alle Flüchtlinge willkommen heißen – Gegen eine Politik der Ausgrenzung und Diskriminierung<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806190.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6190 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6190</a><br><br>ZP 2) Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes über die Feststellung eines Zweiten Nachtrags zum Bundeshaushaltsplan für das Haushaltsjahr 2015 (Zweites Nachtragshaushaltsgesetz 2015)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/060/1806090.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6090 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6090</a> \r\n                              </div>","1. Oktober 2015","127","2015",125
"40","Überweisung","Handelspolitik und Handelsabkommen TTIP und CETA","4","<div class=""bt-top-collapse collapse"">\r\n                a) Beratung des Antrags der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Starke Schutzstandards – Ziel statt Zielscheibe moderner Handelspolitik<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806197.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6197 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6197</a><br><br>b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Wirtschaft und Energie (9. Ausschuss) <br>- zu dem Antrag der Fraktion DIE LINKE. <br>Die Verhandlungen zum EU-USA Freihandelsabkommen TTIP stoppen<br>- zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Für ein starkes Primat der Politik - Für fairen Handel ohne Demokratie-Outsourcing<br>- zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Stellungnahme im Rahmen des Konsultationsverfahrens der Europäischen Kommission zum Investitionsschutzkapitel im geplanten Transatlantischen Freihandelsabkommen TTIP<br>- zu dem Antrag der Fraktion DIE LINKE.<br>CETA-Verhandlungsergebnis ablehnen<br>- zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN <br>Keine Klageprivilegien für Konzerne – <br>CETA-Vertragsentwurf ablehnen<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/010/1801093.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1093 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1093</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/014/1801457.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1457 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1457</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801964.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1964 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1964</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/040/1804090.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/4090 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/4090</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/026/1802620.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2620 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2620</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/049/1804969.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/4969 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/4969</a> \r\n                              </div>","1. Oktober 2015","127","2015",120
"40","Beschlussempfehlung","Bericht der Regierung zur Menschenrechtspolitik","5","<div class=""bt-top-collapse collapse"">\r\n                Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Menschenrechte und humanitäre Hilfe (17. Ausschuss) <br>zu der Unterrichtung durch die Bundesregierung<br>Elfter Bericht der Bundesregierung über ihre Menschenrechtspolitik<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/034/1803494.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/3494 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/3494</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806183.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6183 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6183</a> \r\n                              </div>","1. Oktober 2015","127","2015",70
"40","Überweisungen beschlossen","Überweisungen im vereinfachten Verfahren","23 + ZP 3","<div class=""bt-top-collapse collapse"">\r\n                Überweisungen im vereinfachten Verfahren \r\n                              </div>","1. Oktober 2015","127","2015",0
"40","Gesetzentwurf","Abschließende Beratungen ohne Aussprache","24","<div class=""bt-top-collapse collapse"">\r\n                Abschließende Beratungen ohne Aussprache \r\n                              </div>","1. Oktober 2015","127","2015",5
"40","Namentliche Abstimmung zur Beschlussempfehlung","Bundeswehreinsatz EU-Operation EUNAVFOR MED","6","<div class=""bt-top-collapse collapse"">\r\n                - Beratung der Beschlussempfehlung und des Berichts des Auswärtigen Ausschusses (3. Ausschuss) <br>zu dem Antrag der Bundesregierung <br>Beteiligung bewaffneter deutscher Streitkräfte an der EU-Operation EUNAVFOR MED als ein Teil der Gesamtinitiative der EU zur Unterbindung des Geschäftsmodells der Menschenschmuggel- und Menschenhandelsnetzwerke im südlichen und zentralen Mittelmeer<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/060/1806013.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6013 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6013</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/061/1806189.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6189 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6189</a><br>- Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/062/1806213.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/6213 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/6213</a><br> \r\n                              </div>","1. Oktober 2015","127","2015",60
